sku,store_view_code,attribute_set_code,product_type,categories,product_websites,name,description,short_description,weight,product_online,tax_class_name,visibility,price,special_price,special_price_from_date,special_price_to_date,url_key,meta_title,meta_keywords,meta_description,base_image,base_image_label,small_image,small_image_label,thumbnail_image,thumbnail_image_label,created_at,updated_at,new_from_date,new_to_date,display_product_options_in,map_price,msrp_price,map_enabled,gift_message_available,custom_design,custom_design_from,custom_design_to,custom_layout_update,page_layout,product_options_container,msrp_display_actual_price_type,country_of_manufacture,additional_attributes,qty,out_of_stock_qty,use_config_min_qty,is_qty_decimal,allow_backorders,use_config_backorders,min_cart_qty,use_config_min_sale_qty,max_cart_qty,use_config_max_sale_qty,is_in_stock,notify_on_stock_below,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,website_id,configurable_variations,configurable_variation_prices,configurable_variation_labels,additional_images
WH01-XL-Purple,,Top,simple,"Default Category/Women/Tops/Hoodies & Sweatshirts,Default Category/Collections/New Luma Yoga Collection,Default Category/Collections/Erin Recommends,Default Category",base,"Mona Pullover Hoodlie-XL-Purple","Whether you're after energizing activity or eye-catching apparel, the Mona Pullover is what you want. You'll stay warm and look fashionable, wherever you are.<br /> <br /> &bull; Light green heathered hoodie. <br /> &bull; Long-Sleeve, pullover.<br /> &bull; Long elliptical hem for extra coverage.<br /> &bull; Deep button placket for layering.<br /> &bull; Double rib design.<br /> &bull; Mid layer, mid weight.<br /> &bull; 98% Merino Wool / 2% Spandex",,1,1,"Taxable Goods","Not Visible Individually",57,,,,mona-pullover-hoodlie-xl-purple,,,,/w/h/wh01-purple_main.jpg,,/w/h/wh01-purple_main.jpg,,/w/h/wh01-purple_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=XL,color=Purple",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,
WH01,,Top,configurable,"Default Category/Women/Tops/Hoodies & Sweatshirts,Default Category/Collections/New Luma Yoga Collection,Default Category/Collections/Erin Recommends,Default Category",base,"Mona Pullover Hoodlie","Whether you're after energizing activity or eye-catching apparel, the Mona Pullover is what you want. You'll stay warm and look fashionable, wherever you are.<br /> <br /> &bull; Light green heathered hoodie. <br /> &bull; Long-Sleeve, pullover.<br /> &bull; Long elliptical hem for extra coverage.<br /> &bull; Deep button placket for layering.<br /> &bull; Double rib design.<br /> &bull; Mid layer, mid weight.<br /> &bull; 98% Merino Wool / 2% Spandex",,,1,"Taxable Goods","Catalog, Search",57,,,,,,,,/w/h/wh01-green_main.jpg,,/w/h/wh01-green_main.jpg,,/w/h/wh01-green_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=1,required_options=1,style_general=Hoodie|Pullover,material=Wool|Spandex,pattern=Solid,climate=All-weather|Cool|Mild|Spring,eco_collection=No,performance_fabric=No,erin_recommends=Yes,new=Yes,sale=No",0,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,"sku=WH01-XS-Green,size=XS,color=Green|sku=WH01-XS-Orange,size=XS,color=Orange|sku=WH01-XS-Purple,size=XS,color=Purple|sku=WH01-S-Green,size=S,color=Green|sku=WH01-S-Orange,size=S,color=Orange|sku=WH01-S-Purple,size=S,color=Purple|sku=WH01-M-Green,size=M,color=Green|sku=WH01-M-Orange,size=M,color=Orange|sku=WH01-M-Purple,size=M,color=Purple|sku=WH01-L-Green,size=L,color=Green|sku=WH01-L-Orange,size=L,color=Orange|sku=WH01-L-Purple,size=L,color=Purple|sku=WH01-XL-Green,size=XL,color=Green|sku=WH01-XL-Orange,size=XL,color=Orange|sku=WH01-XL-Purple,size=XL,color=Purple",,,"/w/h/wh01-green_alt1.jpg,/w/h/wh01-green_back.jpg"
WH02-XS-Blue,,Top,simple,"Default Category/Women/Tops/Hoodies & Sweatshirts,Default Category/Promotions/Women Sale,Default Category",base,"Hera Pullover Hoodie-XS-Blue","<p>Get ready to rule the studio and dominate the yoga mat in the Hera Pullover Hoodie, a cozy yet classy look for any level of yogi.</p>
<p>&bull; Teal with purple stiching.<br />&bull; Hoodie pullover.<br />&bull; Snug fit.</p>",,1,1,"Taxable Goods","Not Visible Individually",48,,,,hera-pullover-hoodie-xs-blue,,,,/w/h/wh02-blue_main.jpg,,/w/h/wh02-blue_main.jpg,,/w/h/wh02-blue_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=XS,color=Blue",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,"/w/h/wh02-blue_alt1.jpg,/w/h/wh02-blue_back.jpg"
WH02-XS-Green,,Top,simple,"Default Category/Women/Tops/Hoodies & Sweatshirts,Default Category/Promotions/Women Sale,Default Category",base,"Hera Pullover Hoodie-XS-Green","<p>Get ready to rule the studio and dominate the yoga mat in the Hera Pullover Hoodie, a cozy yet classy look for any level of yogi.</p>
<p>&bull; Teal with purple stiching.<br />&bull; Hoodie pullover.<br />&bull; Snug fit.</p>",,1,1,"Taxable Goods","Not Visible Individually",48,,,,hera-pullover-hoodie-xs-green,,,,/w/h/wh02-green_main.jpg,,/w/h/wh02-green_main.jpg,,/w/h/wh02-green_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=XS,color=Green",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,
WH02-XS-Orange,,Top,simple,"Default Category/Women/Tops/Hoodies & Sweatshirts,Default Category/Promotions/Women Sale,Default Category",base,"Hera Pullover Hoodie-XS-Orange","<p>Get ready to rule the studio and dominate the yoga mat in the Hera Pullover Hoodie, a cozy yet classy look for any level of yogi.</p>
<p>&bull; Teal with purple stiching.<br />&bull; Hoodie pullover.<br />&bull; Snug fit.</p>",,1,1,"Taxable Goods","Not Visible Individually",48,,,,hera-pullover-hoodie-xs-orange,,,,/w/h/wh02-orange_main.jpg,,/w/h/wh02-orange_main.jpg,,/w/h/wh02-orange_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=XS,color=Orange",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,
WH02-S-Blue,,Top,simple,"Default Category/Women/Tops/Hoodies & Sweatshirts,Default Category/Promotions/Women Sale,Default Category",base,"Hera Pullover Hoodie-S-Blue","<p>Get ready to rule the studio and dominate the yoga mat in the Hera Pullover Hoodie, a cozy yet classy look for any level of yogi.</p>
<p>&bull; Teal with purple stiching.<br />&bull; Hoodie pullover.<br />&bull; Snug fit.</p>",,1,1,"Taxable Goods","Not Visible Individually",48,,,,hera-pullover-hoodie-s-blue,,,,/w/h/wh02-blue_main.jpg,,/w/h/wh02-blue_main.jpg,,/w/h/wh02-blue_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=S,color=Blue",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,"/w/h/wh02-blue_alt1.jpg,/w/h/wh02-blue_back.jpg"
WH02-S-Green,,Top,simple,"Default Category/Women/Tops/Hoodies & Sweatshirts,Default Category/Promotions/Women Sale,Default Category",base,"Hera Pullover Hoodie-S-Green","<p>Get ready to rule the studio and dominate the yoga mat in the Hera Pullover Hoodie, a cozy yet classy look for any level of yogi.</p>
<p>&bull; Teal with purple stiching.<br />&bull; Hoodie pullover.<br />&bull; Snug fit.</p>",,1,1,"Taxable Goods","Not Visible Individually",48,,,,hera-pullover-hoodie-s-green,,,,/w/h/wh02-green_main.jpg,,/w/h/wh02-green_main.jpg,,/w/h/wh02-green_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=S,color=Green",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,
WH02-S-Orange,,Top,simple,"Default Category/Women/Tops/Hoodies & Sweatshirts,Default Category/Promotions/Women Sale,Default Category",base,"Hera Pullover Hoodie-S-Orange","<p>Get ready to rule the studio and dominate the yoga mat in the Hera Pullover Hoodie, a cozy yet classy look for any level of yogi.</p>
<p>&bull; Teal with purple stiching.<br />&bull; Hoodie pullover.<br />&bull; Snug fit.</p>",,1,1,"Taxable Goods","Not Visible Individually",48,,,,hera-pullover-hoodie-s-orange,,,,/w/h/wh02-orange_main.jpg,,/w/h/wh02-orange_main.jpg,,/w/h/wh02-orange_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=S,color=Orange",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,
WH02-M-Blue,,Top,simple,"Default Category/Women/Tops/Hoodies & Sweatshirts,Default Category/Promotions/Women Sale,Default Category",base,"Hera Pullover Hoodie-M-Blue","<p>Get ready to rule the studio and dominate the yoga mat in the Hera Pullover Hoodie, a cozy yet classy look for any level of yogi.</p>
<p>&bull; Teal with purple stiching.<br />&bull; Hoodie pullover.<br />&bull; Snug fit.</p>",,1,1,"Taxable Goods","Not Visible Individually",48,,,,hera-pullover-hoodie-m-blue,,,,/w/h/wh02-blue_main.jpg,,/w/h/wh02-blue_main.jpg,,/w/h/wh02-blue_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=M,color=Blue",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,"/w/h/wh02-blue_alt1.jpg,/w/h/wh02-blue_back.jpg"
WH02-M-Green,,Top,simple,"Default Category/Women/Tops/Hoodies & Sweatshirts,Default Category/Promotions/Women Sale,Default Category",base,"Hera Pullover Hoodie-M-Green","<p>Get ready to rule the studio and dominate the yoga mat in the Hera Pullover Hoodie, a cozy yet classy look for any level of yogi.</p>
<p>&bull; Teal with purple stiching.<br />&bull; Hoodie pullover.<br />&bull; Snug fit.</p>",,1,1,"Taxable Goods","Not Visible Individually",48,,,,hera-pullover-hoodie-m-green,,,,/w/h/wh02-green_main.jpg,,/w/h/wh02-green_main.jpg,,/w/h/wh02-green_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=M,color=Green",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,
WH02-M-Orange,,Top,simple,"Default Category/Women/Tops/Hoodies & Sweatshirts,Default Category/Promotions/Women Sale,Default Category",base,"Hera Pullover Hoodie-M-Orange","<p>Get ready to rule the studio and dominate the yoga mat in the Hera Pullover Hoodie, a cozy yet classy look for any level of yogi.</p>
<p>&bull; Teal with purple stiching.<br />&bull; Hoodie pullover.<br />&bull; Snug fit.</p>",,1,1,"Taxable Goods","Not Visible Individually",48,,,,hera-pullover-hoodie-m-orange,,,,/w/h/wh02-orange_main.jpg,,/w/h/wh02-orange_main.jpg,,/w/h/wh02-orange_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=M,color=Orange",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,
WH02-L-Blue,,Top,simple,"Default Category/Women/Tops/Hoodies & Sweatshirts,Default Category/Promotions/Women Sale,Default Category",base,"Hera Pullover Hoodie-L-Blue","<p>Get ready to rule the studio and dominate the yoga mat in the Hera Pullover Hoodie, a cozy yet classy look for any level of yogi.</p>
<p>&bull; Teal with purple stiching.<br />&bull; Hoodie pullover.<br />&bull; Snug fit.</p>",,1,1,"Taxable Goods","Not Visible Individually",48,,,,hera-pullover-hoodie-l-blue,,,,/w/h/wh02-blue_main.jpg,,/w/h/wh02-blue_main.jpg,,/w/h/wh02-blue_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=L,color=Blue",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,"/w/h/wh02-blue_alt1.jpg,/w/h/wh02-blue_back.jpg"
WH02-L-Green,,Top,simple,"Default Category/Women/Tops/Hoodies & Sweatshirts,Default Category/Promotions/Women Sale,Default Category",base,"Hera Pullover Hoodie-L-Green","<p>Get ready to rule the studio and dominate the yoga mat in the Hera Pullover Hoodie, a cozy yet classy look for any level of yogi.</p>
<p>&bull; Teal with purple stiching.<br />&bull; Hoodie pullover.<br />&bull; Snug fit.</p>",,1,1,"Taxable Goods","Not Visible Individually",48,,,,hera-pullover-hoodie-l-green,,,,/w/h/wh02-green_main.jpg,,/w/h/wh02-green_main.jpg,,/w/h/wh02-green_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=L,color=Green",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,
WH02-L-Orange,,Top,simple,"Default Category/Women/Tops/Hoodies & Sweatshirts,Default Category/Promotions/Women Sale,Default Category",base,"Hera Pullover Hoodie-L-Orange","<p>Get ready to rule the studio and dominate the yoga mat in the Hera Pullover Hoodie, a cozy yet classy look for any level of yogi.</p>
<p>&bull; Teal with purple stiching.<br />&bull; Hoodie pullover.<br />&bull; Snug fit.</p>",,1,1,"Taxable Goods","Not Visible Individually",48,,,,hera-pullover-hoodie-l-orange,,,,/w/h/wh02-orange_main.jpg,,/w/h/wh02-orange_main.jpg,,/w/h/wh02-orange_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=L,color=Orange",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,
WH02-XL-Blue,,Top,simple,"Default Category/Women/Tops/Hoodies & Sweatshirts,Default Category/Promotions/Women Sale,Default Category",base,"Hera Pullover Hoodie-XL-Blue","<p>Get ready to rule the studio and dominate the yoga mat in the Hera Pullover Hoodie, a cozy yet classy look for any level of yogi.</p>
<p>&bull; Teal with purple stiching.<br />&bull; Hoodie pullover.<br />&bull; Snug fit.</p>",,1,1,"Taxable Goods","Not Visible Individually",48,,,,hera-pullover-hoodie-xl-blue,,,,/w/h/wh02-blue_main.jpg,,/w/h/wh02-blue_main.jpg,,/w/h/wh02-blue_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=XL,color=Blue",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,"/w/h/wh02-blue_alt1.jpg,/w/h/wh02-blue_back.jpg"
WH02-XL-Green,,Top,simple,"Default Category/Women/Tops/Hoodies & Sweatshirts,Default Category/Promotions/Women Sale,Default Category",base,"Hera Pullover Hoodie-XL-Green","<p>Get ready to rule the studio and dominate the yoga mat in the Hera Pullover Hoodie, a cozy yet classy look for any level of yogi.</p>
<p>&bull; Teal with purple stiching.<br />&bull; Hoodie pullover.<br />&bull; Snug fit.</p>",,1,1,"Taxable Goods","Not Visible Individually",48,,,,hera-pullover-hoodie-xl-green,,,,/w/h/wh02-green_main.jpg,,/w/h/wh02-green_main.jpg,,/w/h/wh02-green_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=XL,color=Green",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,
WH02-XL-Orange,,Top,simple,"Default Category/Women/Tops/Hoodies & Sweatshirts,Default Category/Promotions/Women Sale,Default Category",base,"Hera Pullover Hoodie-XL-Orange","<p>Get ready to rule the studio and dominate the yoga mat in the Hera Pullover Hoodie, a cozy yet classy look for any level of yogi.</p>
<p>&bull; Teal with purple stiching.<br />&bull; Hoodie pullover.<br />&bull; Snug fit.</p>",,1,1,"Taxable Goods","Not Visible Individually",48,,,,hera-pullover-hoodie-xl-orange,,,,/w/h/wh02-orange_main.jpg,,/w/h/wh02-orange_main.jpg,,/w/h/wh02-orange_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=XL,color=Orange",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,
WH02,,Top,configurable,"Default Category/Women/Tops/Hoodies & Sweatshirts,Default Category/Promotions/Women Sale,Default Category",base,"Hera Pullover Hoodie","<p>Get ready to rule the studio and dominate the yoga mat in the Hera Pullover Hoodie, a cozy yet classy look for any level of yogi.</p>
<p>&bull; Teal with purple stiching.<br />&bull; Hoodie pullover.<br />&bull; Snug fit.</p>",,,1,"Taxable Goods","Catalog, Search",48,,,,,,,,/w/h/wh02-blue_main.jpg,,/w/h/wh02-blue_main.jpg,,/w/h/wh02-blue_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=1,required_options=1,style_general=Hoodie|Pullover,material=Wool|Nylon,pattern=Solid,climate=All-weather|Cool|Mild|Spring,eco_collection=No,performance_fabric=No,erin_recommends=No,new=No,sale=Yes",0,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,"sku=WH02-XS-Blue,size=XS,color=Blue|sku=WH02-XS-Green,size=XS,color=Green|sku=WH02-XS-Orange,size=XS,color=Orange|sku=WH02-S-Blue,size=S,color=Blue|sku=WH02-S-Green,size=S,color=Green|sku=WH02-S-Orange,size=S,color=Orange|sku=WH02-M-Blue,size=M,color=Blue|sku=WH02-M-Green,size=M,color=Green|sku=WH02-M-Orange,size=M,color=Orange|sku=WH02-L-Blue,size=L,color=Blue|sku=WH02-L-Green,size=L,color=Green|sku=WH02-L-Orange,size=L,color=Orange|sku=WH02-XL-Blue,size=XL,color=Blue|sku=WH02-XL-Green,size=XL,color=Green|sku=WH02-XL-Orange,size=XL,color=Orange",,,"/w/h/wh02-blue_alt1.jpg,/w/h/wh02-blue_back.jpg"
WH03-XS-Green,,Top,simple,"Default Category/Women/Tops/Hoodies & Sweatshirts",base,"Autumn Pullie-XS-Green","<p>With ultra-soft fleece fabric and an athletic design, our short-sleeve Autumn Pullie delivers a comfortable fit that makes it an everyday essential. A luxurious roll neck protects you from elements.</p>
<p>&bull; Cayenne Short-Sleeve roll neck sweatshirt. <br />&bull; Relaxed fit. <br />&bull; Short-Sleeves. <br />&bull; Machine wash/dry.</p>",,1,1,"Taxable Goods","Not Visible Individually",57,,,,autumn-pullie-xs-green,,,,/w/h/wh03-green_main.jpg,,/w/h/wh03-green_main.jpg,,/w/h/wh03-green_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=XS,color=Green",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,
WH03-XS-Purple,,Top,simple,"Default Category/Women/Tops/Hoodies & Sweatshirts",base,"Autumn Pullie-XS-Purple","<p>With ultra-soft fleece fabric and an athletic design, our short-sleeve Autumn Pullie delivers a comfortable fit that makes it an everyday essential. A luxurious roll neck protects you from elements.</p>
<p>&bull; Cayenne Short-Sleeve roll neck sweatshirt. <br />&bull; Relaxed fit. <br />&bull; Short-Sleeves. <br />&bull; Machine wash/dry.</p>",,1,1,"Taxable Goods","Not Visible Individually",57,,,,autumn-pullie-xs-purple,,,,/w/h/wh03-purple_main.jpg,,/w/h/wh03-purple_main.jpg,,/w/h/wh03-purple_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=XS,color=Purple",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,
WH03-XS-Red,,Top,simple,"Default Category/Women/Tops/Hoodies & Sweatshirts",base,"Autumn Pullie-XS-Red","<p>With ultra-soft fleece fabric and an athletic design, our short-sleeve Autumn Pullie delivers a comfortable fit that makes it an everyday essential. A luxurious roll neck protects you from elements.</p>
<p>&bull; Cayenne Short-Sleeve roll neck sweatshirt. <br />&bull; Relaxed fit. <br />&bull; Short-Sleeves. <br />&bull; Machine wash/dry.</p>",,1,1,"Taxable Goods","Not Visible Individually",57,,,,autumn-pullie-xs-red,,,,/w/h/wh03-red_main.jpg,,/w/h/wh03-red_main.jpg,,/w/h/wh03-red_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=XS,color=Red",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,"/w/h/wh03-red_alt1.jpg,/w/h/wh03-red_back.jpg"
WH03-S-Green,,Top,simple,"Default Category/Women/Tops/Hoodies & Sweatshirts",base,"Autumn Pullie-S-Green","<p>With ultra-soft fleece fabric and an athletic design, our short-sleeve Autumn Pullie delivers a comfortable fit that makes it an everyday essential. A luxurious roll neck protects you from elements.</p>
<p>&bull; Cayenne Short-Sleeve roll neck sweatshirt. <br />&bull; Relaxed fit. <br />&bull; Short-Sleeves. <br />&bull; Machine wash/dry.</p>",,1,1,"Taxable Goods","Not Visible Individually",57,,,,autumn-pullie-s-green,,,,/w/h/wh03-green_main.jpg,,/w/h/wh03-green_main.jpg,,/w/h/wh03-green_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=S,color=Green",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,
WH03-S-Purple,,Top,simple,"Default Category/Women/Tops/Hoodies & Sweatshirts",base,"Autumn Pullie-S-Purple","<p>With ultra-soft fleece fabric and an athletic design, our short-sleeve Autumn Pullie delivers a comfortable fit that makes it an everyday essential. A luxurious roll neck protects you from elements.</p>
<p>&bull; Cayenne Short-Sleeve roll neck sweatshirt. <br />&bull; Relaxed fit. <br />&bull; Short-Sleeves. <br />&bull; Machine wash/dry.</p>",,1,1,"Taxable Goods","Not Visible Individually",57,,,,autumn-pullie-s-purple,,,,/w/h/wh03-purple_main.jpg,,/w/h/wh03-purple_main.jpg,,/w/h/wh03-purple_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=S,color=Purple",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,
WH03-S-Red,,Top,simple,"Default Category/Women/Tops/Hoodies & Sweatshirts",base,"Autumn Pullie-S-Red","<p>With ultra-soft fleece fabric and an athletic design, our short-sleeve Autumn Pullie delivers a comfortable fit that makes it an everyday essential. A luxurious roll neck protects you from elements.</p>
<p>&bull; Cayenne Short-Sleeve roll neck sweatshirt. <br />&bull; Relaxed fit. <br />&bull; Short-Sleeves. <br />&bull; Machine wash/dry.</p>",,1,1,"Taxable Goods","Not Visible Individually",57,,,,autumn-pullie-s-red,,,,/w/h/wh03-red_main.jpg,,/w/h/wh03-red_main.jpg,,/w/h/wh03-red_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=S,color=Red",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,"/w/h/wh03-red_alt1.jpg,/w/h/wh03-red_back.jpg"
WH03-M-Green,,Top,simple,"Default Category/Women/Tops/Hoodies & Sweatshirts",base,"Autumn Pullie-M-Green","<p>With ultra-soft fleece fabric and an athletic design, our short-sleeve Autumn Pullie delivers a comfortable fit that makes it an everyday essential. A luxurious roll neck protects you from elements.</p>
<p>&bull; Cayenne Short-Sleeve roll neck sweatshirt. <br />&bull; Relaxed fit. <br />&bull; Short-Sleeves. <br />&bull; Machine wash/dry.</p>",,1,1,"Taxable Goods","Not Visible Individually",57,,,,autumn-pullie-m-green,,,,/w/h/wh03-green_main.jpg,,/w/h/wh03-green_main.jpg,,/w/h/wh03-green_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=M,color=Green",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,
